employee_id,store_id,first_name,last_name,email,role,dept_id,joining_date,salary
1418,52,Mahika,Sahni,mahika.sahni@retailmart.com,Maintenance Staff,2,2024-12-14,22828
1419,151,Mohini,Ramaswamy,mohini.ramaswamy@retailmart.com,Regional Manager,7,2026-01-07,171169
1420,38,Yoshita,Thaman,yoshita.thaman@retailmart.com,Security Supervisor,3,2023-04-12,38076
1421,49,Mohini,Mammen,mohini.mammen@retailmart.com,Regional Manager,1,2021-07-21,203605
1422,114,Naveen,Balan,naveen.balan@retailmart.com,Assistant Manager,3,2025-09-13,86551
1423,112,Vansha,Mohan,vansha.mohan@retailmart.com,Data Engineer,5,2024-03-01,165720
1424,25,Zehaan,Sharaf,zehaan.sharaf@retailmart.com,Visual Merchandiser,5,2025-05-08,47728
1425,153,Yahvi,Garde,yahvi.garde@retailmart.com,Inventory Clerk,4,2022-10-22,18071
1426,65,Riya,Bajaj,riya.bajaj@retailmart.com,Logistics Coordinator,3,2026-01-05,40397
1427,195,Bhavani,Kota,bhavani.kota@retailmart.com,Maintenance Staff,3,2025-06-26,12397
1428,189,Radhika,Mohanty,radhika.mohanty@retailmart.com,Maintenance Staff,4,2026-02-08,21444
1429,169,Tanvi,Ahluwalia,tanvi.ahluwalia@retailmart.com,Assistant Manager,4,2026-02-01,64135
1430,118,Siddharth,Mitter,siddharth.mitter@retailmart.com,HR Executive,10,2023-09-07,53424
1431,92,Warinder,Kala,warinder.kala@retailmart.com,Regional Manager,3,2024-10-22,229689
1432,147,Abhiram,Sachar,abhiram.sachar@retailmart.com,Regional Manager,8,2023-02-08,202916
1433,167,Krish,Dhingra,krish.dhingra@retailmart.com,Sales Executive,1,2022-03-22,44890
1434,187,Vamakshi,Gara,vamakshi.gara@retailmart.com,Security Supervisor,1,2024-10-09,30782
1435,103,Zaid,Magar,zaid.magar@retailmart.com,Sales Executive,1,2024-10-18,41456
1436,89,Ubika,Shanker,ubika.shanker@retailmart.com,Marketing Associate,6,2025-11-20,49011
1437,152,Dayita,Buch,dayita.buch@retailmart.com,HR Executive,2,2025-02-19,35939
1438,107,Qushi,Sanghvi,qushi.sanghvi@retailmart.com,Store Manager,9,2025-12-19,117556
1439,58,Ishwar,Dash,ishwar.dash@retailmart.com,Inventory Clerk,2,2023-12-08,34724
1440,109,Ryan,Dhar,ryan.dhar@retailmart.com,Assistant Manager,10,2026-02-04,54714
1441,89,Fiyaz,Natarajan,fiyaz.natarajan@retailmart.com,Customer Service Rep,5,2025-12-26,26225
1442,85,Rohan,Bhatt,rohan.bhatt@retailmart.com,Data Engineer,8,2024-04-17,170582
1443,15,Gavin,Nayar,gavin.nayar@retailmart.com,Finance Executive,2,2021-06-23,40545
1444,142,Pooja,Shah,pooja.shah@retailmart.com,Inventory Clerk,8,2024-09-12,33839
1445,124,Nirja,Chhabra,nirja.chhabra@retailmart.com,HR Executive,10,2025-05-22,64822
1446,174,Chavvi,Shah,chavvi.shah@retailmart.com,Finance Executive,2,2025-04-26,68561
1447,109,Ayaan,Mittal,ayaan.mittal@retailmart.com,Customer Service Rep,2,2026-01-28,40135
1448,172,Lohit,Pradhan,lohit.pradhan@retailmart.com,Assistant Manager,6,2025-01-10,72710
1449,148,Ekanta,Bir,ekanta.bir@retailmart.com,Finance Executive,3,2025-04-16,56113
1450,29,Anamika,Chakrabarti,anamika.chakrabarti@retailmart.com,Regional Manager,6,2025-09-14,138549
1451,43,Radhika,Jain,radhika.jain@retailmart.com,HR Executive,4,2023-07-12,71343
1452,148,Reyansh,Sanghvi,reyansh.sanghvi@retailmart.com,Assistant Manager,8,2024-05-28,69303
1453,154,Elijah,Iyengar,elijah.iyengar@retailmart.com,Logistics Coordinator,9,2023-07-29,52721
1454,51,Ikshita,Sha,ikshita.sha@retailmart.com,Cashier,4,2023-08-11,25949
1455,54,Janya,Nagy,janya.nagy@retailmart.com,Customer Service Rep,7,2025-01-08,26493
1456,100,Vasatika,Sibal,vasatika.sibal@retailmart.com,Data Analyst,9,2024-12-29,74318
1457,59,Vivaan,Iyengar,vivaan.iyengar@retailmart.com,Data Engineer,5,2022-02-03,192256
1458,59,Kevin,Sharaf,kevin.sharaf@retailmart.com,Finance Executive,8,2022-07-26,55466
1459,137,Raksha,Bumb,raksha.bumb@retailmart.com,Sales Executive,8,2025-02-26,27157
1460,114,Devansh,Dutta,devansh.dutta@retailmart.com,Cashier,7,2025-07-02,27480
1461,74,Lakshmi,Sundaram,lakshmi.sundaram@retailmart.com,Assistant Manager,2,2024-12-17,86323
1462,193,Aarnav,Edwin,aarnav.edwin@retailmart.com,HR Executive,7,2023-11-30,56272
1463,195,Arin,Solanki,arin.solanki@retailmart.com,Logistics Coordinator,5,2021-06-10,50514
1464,54,Chatresh,Kapoor,chatresh.kapoor@retailmart.com,Inventory Clerk,9,2025-11-25,27766
1465,66,Gaurangi,Kuruvilla,gaurangi.kuruvilla@retailmart.com,Data Analyst,7,2025-04-06,89459
1466,19,Faris,Johal,faris.johal@retailmart.com,Finance Executive,4,2025-12-08,42188
1467,46,Eta,Sangha,eta.sangha@retailmart.com,Logistics Coordinator,2,2024-07-19,63239
1468,34,Mekhala,Kumer,mekhala.kumer@retailmart.com,Finance Executive,10,2025-01-02,68481
1469,22,Karan,Gandhi,karan.gandhi@retailmart.com,Data Engineer,8,2025-08-01,209980
1470,77,Janani,Chaudhary,janani.chaudhary@retailmart.com,HR Executive,3,2022-10-12,52964
1471,110,Dalaja,Basak,dalaja.basak@retailmart.com,Maintenance Staff,3,2023-08-21,20678
1472,52,Abhiram,Bhattacharyya,abhiram.bhattacharyya@retailmart.com,Finance Executive,5,2025-07-08,53728
1473,12,Irya,Chopra,irya.chopra@retailmart.com,Logistics Coordinator,1,2024-12-22,47190
1474,60,Gautam,Sur,gautam.sur@retailmart.com,Finance Executive,7,2025-01-26,76273
1475,144,Adya,Sagar,adya.sagar@retailmart.com,Security Supervisor,10,2025-04-12,26665
1476,130,Thomas,Rajagopal,thomas.rajagopal@retailmart.com,Inventory Clerk,9,2022-08-01,20752
1477,178,Dalbir,Randhawa,dalbir.randhawa@retailmart.com,HR Executive,8,2023-08-29,40192
1478,105,Deepa,Bhatti,deepa.bhatti@retailmart.com,Cashier,6,2023-01-22,23561
1479,113,Saanvi,Desai,saanvi.desai@retailmart.com,Marketing Associate,3,2025-05-12,41032
1480,45,Reyansh,Dutt,reyansh.dutt@retailmart.com,Data Analyst,2,2023-12-14,105439
1481,45,Zaitra,Korpal,zaitra.korpal@retailmart.com,Marketing Associate,1,2022-09-21,42604
1482,131,Kabir,Khare,kabir.khare@retailmart.com,Logistics Coordinator,2,2022-05-25,65685
1483,43,Hiral,Soni,hiral.soni@retailmart.com,Security Supervisor,3,2024-04-02,37031
1484,73,Yashoda,Varghese,yashoda.varghese@retailmart.com,Assistant Manager,6,2024-12-04,59936
1485,140,Hemal,Chakraborty,hemal.chakraborty@retailmart.com,Data Analyst,6,2023-08-12,79121
1486,33,Faris,Tata,faris.tata@retailmart.com,Marketing Associate,1,2025-09-07,36984
1487,22,Harini,Vyas,harini.vyas@retailmart.com,Finance Executive,9,2024-02-09,72629
1488,121,Hritik,Sha,hritik.sha@retailmart.com,Store Associate,8,2025-07-12,17351
1489,135,David,Issac,david.issac@retailmart.com,Finance Executive,10,2024-08-25,76790
1490,32,Bhavya,Prasad,bhavya.prasad@retailmart.com,Regional Manager,5,2025-06-18,142780
1491,151,Diya,Soman,diya.soman@retailmart.com,HR Executive,2,2025-09-07,52572
1492,72,Isaiah,Ghose,isaiah.ghose@retailmart.com,Data Engineer,8,2022-01-10,184673
1493,140,Chakradhar,Chhabra,chakradhar.chhabra@retailmart.com,Maintenance Staff,8,2022-07-11,16641
1494,45,Ati,Chaudhry,ati.chaudhry@retailmart.com,Marketing Associate,10,2024-11-23,48040
1495,151,Theodore,Kala,theodore.kala@retailmart.com,Sales Executive,9,2024-11-06,35505
1496,185,Krish,Dora,krish.dora@retailmart.com,Customer Service Rep,3,2025-09-06,40233
1497,152,Eiravati,Bobal,eiravati.bobal@retailmart.com,Inventory Clerk,5,2025-04-12,34587
1498,111,Manbir,Swaminathan,manbir.swaminathan@retailmart.com,Visual Merchandiser,6,2021-12-08,31549
1499,9,Raksha,Dayal,raksha.dayal@retailmart.com,Logistics Coordinator,7,2023-06-02,32483
1500,44,Balhaar,Biswas,balhaar.biswas@retailmart.com,Store Manager,4,2026-02-02,149457
1501,50,Ayushman,Upadhyay,ayushman.upadhyay@retailmart.com,Visual Merchandiser,4,2025-08-19,52725
1502,89,Max,Brar,max.brar@retailmart.com,Cashier,4,2025-12-20,20507
1503,148,Rehaan,Dara,rehaan.dara@retailmart.com,Customer Service Rep,6,2021-07-29,42600
1504,153,Naveen,Deo,naveen.deo@retailmart.com,Visual Merchandiser,8,2023-04-27,42400
1505,68,Nimrat,Doctor,nimrat.doctor@retailmart.com,Inventory Clerk,3,2025-12-05,20998
1506,196,Henry,Pingle,henry.pingle@retailmart.com,Visual Merchandiser,6,2025-11-17,51355
1507,77,Balhaar,Keer,balhaar.keer@retailmart.com,Data Engineer,7,2023-11-18,150917
1508,36,Orinder,Kalita,orinder.kalita@retailmart.com,Maintenance Staff,10,2024-12-05,16691
1509,167,Ganga,Kalita,ganga.kalita@retailmart.com,Logistics Coordinator,10,2023-09-05,34541
1510,44,Girindra,Balan,girindra.balan@retailmart.com,Store Associate,6,2025-07-12,19678
1511,30,Bhavini,Vala,bhavini.vala@retailmart.com,Sales Executive,6,2023-10-24,29531
1512,47,Hemal,Issac,hemal.issac@retailmart.com,Cashier,10,2025-02-09,17137
1513,78,Xiti,Choudhury,xiti.choudhury@retailmart.com,Maintenance Staff,5,2025-09-03,16717
1514,104,Ethan,Thaman,ethan.thaman@retailmart.com,Security Supervisor,7,2026-02-04,22652
1515,5,Caleb,Devan,caleb.devan@retailmart.com,Sales Executive,4,2025-12-04,33427
1516,200,Harita,Sahni,harita.sahni@retailmart.com,Assistant Manager,4,2025-04-06,55929
1517,123,Gunbir,Luthra,gunbir.luthra@retailmart.com,Marketing Associate,1,2025-04-08,35872
1518,79,Guneet,Modi,guneet.modi@retailmart.com,Data Engineer,8,2025-02-24,108480
1519,195,Idika,Hari,idika.hari@retailmart.com,Finance Executive,8,2023-06-11,69973
1520,68,Aachal,Kannan,aachal.kannan@retailmart.com,HR Executive,1,2022-05-03,62363
1521,33,Ronith,Vasa,ronith.vasa@retailmart.com,Store Associate,8,2025-10-08,22679
1522,6,Falguni,Saraf,falguni.saraf@retailmart.com,Store Associate,2,2026-01-11,29404
1523,67,Akshay,Menon,akshay.menon@retailmart.com,Finance Executive,5,2024-05-12,60626
1524,170,Kiaan,Ganesh,kiaan.ganesh@retailmart.com,Finance Executive,7,2024-12-24,70404
1525,124,Hitesh,Hora,hitesh.hora@retailmart.com,Regional Manager,6,2024-07-30,161211
1526,2,Finn,Sengupta,finn.sengupta@retailmart.com,Cashier,9,2024-06-10,22042
1527,125,Falan,Varghese,falan.varghese@retailmart.com,Sales Executive,2,2025-04-09,26909
1528,146,Raghav,Padmanabhan,raghav.padmanabhan@retailmart.com,Customer Service Rep,2,2023-06-08,30999
1529,9,Maanas,Sha,maanas.sha@retailmart.com,Finance Executive,3,2025-12-28,58155
1530,172,Xiti,Mohan,xiti.mohan@retailmart.com,Logistics Coordinator,2,2025-07-26,39308
1531,71,Yachana,Sandhu,yachana.sandhu@retailmart.com,HR Executive,7,2023-05-08,37984
1532,78,Xiti,Dhar,xiti.dhar@retailmart.com,Data Analyst,5,2025-08-15,75187
1533,200,Balendra,Kibe,balendra.kibe@retailmart.com,Sales Executive,6,2025-06-25,28733
1534,76,Krishna,Jayaraman,krishna.jayaraman@retailmart.com,Regional Manager,2,2025-05-05,237392
1535,23,Idika,Mandal,idika.mandal@retailmart.com,Store Manager,6,2025-08-17,117406
1536,16,Jack,Bhatti,jack.bhatti@retailmart.com,Cashier,1,2022-02-25,19458
1537,42,Frederick,Chadha,frederick.chadha@retailmart.com,Data Engineer,1,2025-03-03,141292
1538,2,Finn,Mann,finn.mann@retailmart.com,Store Manager,2,2024-11-26,111661
1539,66,Sai,Hari,sai.hari@retailmart.com,Finance Executive,8,2023-12-14,65268
1540,73,Janani,Modi,janani.modi@retailmart.com,Marketing Associate,8,2025-08-05,48376
1541,165,Maya,Bhardwaj,maya.bhardwaj@retailmart.com,Regional Manager,9,2024-06-11,231506
1542,148,Yatan,Pandya,yatan.pandya@retailmart.com,Maintenance Staff,10,2024-04-06,15557
1543,192,Naksh,Dube,naksh.dube@retailmart.com,Data Engineer,6,2024-06-03,205995
1544,8,Ganga,Srinivasan,ganga.srinivasan@retailmart.com,Sales Executive,10,2024-04-27,35689
1545,195,Leela,Sodhi,leela.sodhi@retailmart.com,Visual Merchandiser,9,2024-08-28,53479
1546,160,Xalak,Garde,xalak.garde@retailmart.com,Regional Manager,2,2024-07-27,148620
1547,48,Leena,Sanghvi,leena.sanghvi@retailmart.com,Finance Executive,9,2022-11-12,56958
1548,122,Siddharth,Dave,siddharth.dave@retailmart.com,Assistant Manager,5,2024-05-15,87566
1549,142,Zaid,Edwin,zaid.edwin@retailmart.com,Sales Executive,5,2024-06-06,34196
1550,60,Vedant,Barad,vedant.barad@retailmart.com,Data Analyst,2,2025-11-07,62694
1551,34,Qarin,Rao,qarin.rao@retailmart.com,Regional Manager,5,2024-07-02,128682
1552,19,Ijaya,Karan,ijaya.karan@retailmart.com,HR Executive,9,2025-07-19,55631
1553,52,Chaman,Ram,chaman.ram@retailmart.com,Data Engineer,3,2024-10-31,179632
1554,41,Kashvi,Mitter,kashvi.mitter@retailmart.com,HR Executive,9,2021-08-08,41398
1555,36,Warjas,Dora,warjas.dora@retailmart.com,HR Executive,6,2023-11-08,65242
1556,72,Meera,Wason,meera.wason@retailmart.com,Assistant Manager,6,2023-04-04,59921
1557,37,Gaurangi,Apte,gaurangi.apte@retailmart.com,Assistant Manager,7,2023-06-25,79134
1558,157,Yashica,Solanki,yashica.solanki@retailmart.com,Store Associate,6,2024-10-20,22617
1559,105,Lakshmi,Rai,lakshmi.rai@retailmart.com,Security Supervisor,10,2025-11-03,30463
1560,80,Zarna,Dave,zarna.dave@retailmart.com,HR Executive,8,2024-09-30,72780
1561,18,Lucky,Bhavsar,lucky.bhavsar@retailmart.com,Regional Manager,10,2023-06-12,217414
1562,144,Bishakha,Gaba,bishakha.gaba@retailmart.com,Customer Service Rep,6,2025-01-16,42419
1563,97,Ekalinga,Pandit,ekalinga.pandit@retailmart.com,Marketing Associate,7,2024-10-17,35104
1564,49,Sachi,Bhavsar,sachi.bhavsar@retailmart.com,Visual Merchandiser,1,2023-10-02,45071
1565,194,Thomas,Oak,thomas.oak@retailmart.com,Finance Executive,8,2025-05-30,74366
1566,196,Laban,Agrawal,laban.agrawal@retailmart.com,HR Executive,3,2025-09-28,38860
1567,171,Chasmum,Basu,chasmum.basu@retailmart.com,Data Engineer,8,2025-05-02,177836
1568,156,Yashawini,Sha,yashawini.sha@retailmart.com,Assistant Manager,1,2024-12-12,88870
1569,157,Girik,Shukla,girik.shukla@retailmart.com,Data Engineer,3,2022-03-20,170157
1570,143,Ekavir,Talwar,ekavir.talwar@retailmart.com,Store Manager,9,2025-06-03,120775
1571,119,Suhani,Kohli,suhani.kohli@retailmart.com,Visual Merchandiser,10,2023-01-13,50114
1572,38,Aadi,Dayal,aadi.dayal@retailmart.com,Customer Service Rep,5,2025-01-20,27409
1573,96,Ekaja,Tara,ekaja.tara@retailmart.com,Logistics Coordinator,9,2024-03-12,45503
1574,155,Gaurika,Saran,gaurika.saran@retailmart.com,Store Manager,7,2023-07-26,112354
1575,197,Abha,Hayer,abha.hayer@retailmart.com,Sales Executive,2,2024-12-11,31336
1576,120,Darpan,Nagar,darpan.nagar@retailmart.com,Data Engineer,4,2023-11-07,120605
1577,43,Nicholas,Kapoor,nicholas.kapoor@retailmart.com,Store Manager,8,2026-01-02,132143
1578,12,Umang,Ramachandran,umang.ramachandran@retailmart.com,HR Executive,9,2025-04-12,49812
1579,107,Urvashi,Nazareth,urvashi.nazareth@retailmart.com,Security Supervisor,3,2025-07-01,33654
1580,29,Damyanti,Ram,damyanti.ram@retailmart.com,Visual Merchandiser,8,2025-10-07,52975
1581,192,Faqid,Cheema,faqid.cheema@retailmart.com,Inventory Clerk,4,2025-10-16,24077
1582,160,Jagvi,Dutta,jagvi.dutta@retailmart.com,Assistant Manager,3,2026-02-03,56559
1583,170,Anvi,Varghese,anvi.varghese@retailmart.com,Marketing Associate,4,2023-12-21,27581
1584,107,Gautami,Garg,gautami.garg@retailmart.com,Maintenance Staff,1,2025-03-13,14913
1585,3,Jeet,Shah,jeet.shah@retailmart.com,Data Analyst,10,2026-01-08,137423
1586,79,Ikbal,Brar,ikbal.brar@retailmart.com,Security Supervisor,3,2025-07-09,27346
1587,173,Gabriel,Desai,gabriel.desai@retailmart.com,Security Supervisor,5,2025-11-26,30871
1588,148,Krishna,Kibe,krishna.kibe@retailmart.com,Finance Executive,2,2023-03-26,55505
1589,114,Noah,Om,noah.om@retailmart.com,Marketing Associate,5,2022-01-20,43289
1590,40,Warhi,Parekh,warhi.parekh@retailmart.com,Inventory Clerk,10,2024-09-07,32789
1591,173,Unni,Kumar,unni.kumar@retailmart.com,Customer Service Rep,10,2025-01-24,35459
1592,11,Ranveer,Lad,ranveer.lad@retailmart.com,Store Manager,6,2024-10-30,139557
1593,171,Damyanti,Karnik,damyanti.karnik@retailmart.com,Cashier,7,2025-06-26,17120
1594,106,Samar,Barman,samar.barman@retailmart.com,Finance Executive,10,2022-11-25,65009
1595,186,Nachiket,Sodhi,nachiket.sodhi@retailmart.com,Customer Service Rep,5,2025-09-09,38184
1596,54,Chaaya,Bhalla,chaaya.bhalla@retailmart.com,Visual Merchandiser,9,2024-10-16,51899
1597,65,Vaishnavi,Uppal,vaishnavi.uppal@retailmart.com,Customer Service Rep,8,2025-07-29,38371
1598,43,Jonathan,Tailor,jonathan.tailor@retailmart.com,Marketing Associate,1,2023-01-08,37381
1599,144,Tanvi,Mall,tanvi.mall@retailmart.com,Store Manager,7,2024-07-09,107196
1600,193,Neelima,Singhal,neelima.singhal@retailmart.com,Sales Executive,9,2023-07-31,33852
1601,1,Harinakshi,Sama,harinakshi.sama@retailmart.com,Finance Executive,9,2025-06-21,56230
1602,14,Michael,Issac,michael.issac@retailmart.com,HR Executive,5,2025-11-02,43077
1603,50,Hritik,Raghavan,hritik.raghavan@retailmart.com,Maintenance Staff,5,2024-12-19,18233
1604,33,Daksh,Shah,daksh.shah@retailmart.com,Cashier,9,2025-03-05,25980
1605,71,Samar,Pathak,samar.pathak@retailmart.com,Data Analyst,10,2024-10-16,98163
1606,75,Hritik,Sibal,hritik.sibal@retailmart.com,Visual Merchandiser,5,2024-10-07,30413
1607,184,Samesh,Mody,samesh.mody@retailmart.com,Cashier,2,2024-06-01,24173
1608,77,Theodore,Rajagopal,theodore.rajagopal@retailmart.com,HR Executive,6,2022-11-23,62552
1609,55,Chaitaly,Sachar,chaitaly.sachar@retailmart.com,Maintenance Staff,2,2025-01-30,20517
1610,188,Lakshit,Deol,lakshit.deol@retailmart.com,Visual Merchandiser,3,2024-05-31,43610
1611,81,Christopher,Jayaraman,christopher.jayaraman@retailmart.com,Logistics Coordinator,2,2024-11-18,63066
1612,161,Daksh,Thakkar,daksh.thakkar@retailmart.com,Marketing Associate,10,2023-06-29,46218
1613,185,Ira,Baral,ira.baral@retailmart.com,Security Supervisor,9,2024-11-04,37480
1614,184,Reyansh,Sawhney,reyansh.sawhney@retailmart.com,Cashier,10,2024-10-03,21154
1615,141,Daksh,Amble,daksh.amble@retailmart.com,Customer Service Rep,3,2024-05-05,21024
1616,135,Bakhshi,Sama,bakhshi.sama@retailmart.com,Store Manager,4,2023-10-06,96872
1617,195,Samarth,Subramanian,samarth.subramanian@retailmart.com,Maintenance Staff,10,2023-10-08,19882
1618,161,Advaith,Chahal,advaith.chahal@retailmart.com,Regional Manager,2,2022-05-19,161960
1619,166,Oeshi,Panchal,oeshi.panchal@retailmart.com,Sales Executive,1,2026-01-13,46080
1620,84,Darsh,Mitter,darsh.mitter@retailmart.com,HR Executive,4,2025-12-27,40309
1621,45,Eesha,Dayal,eesha.dayal@retailmart.com,Maintenance Staff,6,2022-11-07,14882
1622,159,Vrishti,Naik,vrishti.naik@retailmart.com,Finance Executive,9,2023-06-01,59066
1623,43,Jack,Mall,jack.mall@retailmart.com,Regional Manager,8,2024-10-18,227535
1624,100,Mitali,Patel,mitali.patel@retailmart.com,HR Executive,7,2024-10-10,47596
1625,138,Fitan,Arora,fitan.arora@retailmart.com,Marketing Associate,9,2021-08-04,38650
1626,42,Kamya,Sankaran,kamya.sankaran@retailmart.com,Finance Executive,1,2025-11-21,60593
1627,72,Triya,Pradhan,triya.pradhan@retailmart.com,HR Executive,5,2026-01-07,61354
1628,191,Priya,Hayer,priya.hayer@retailmart.com,Data Engineer,1,2025-01-14,197799
1629,148,Abeer,Doshi,abeer.doshi@retailmart.com,Regional Manager,2,2021-12-08,166980
1630,162,Chasmum,Kulkarni,chasmum.kulkarni@retailmart.com,Visual Merchandiser,5,2025-06-02,54948
1631,58,Eiravati,Gulati,eiravati.gulati@retailmart.com,Finance Executive,4,2024-06-21,77875
1632,191,Ucchal,Vaidya,ucchal.vaidya@retailmart.com,Data Engineer,4,2025-05-08,187085
1633,72,Naksh,Kapur,naksh.kapur@retailmart.com,Regional Manager,4,2024-07-21,206840
1634,140,Ekbal,Narula,ekbal.narula@retailmart.com,Regional Manager,2,2025-11-11,241834
1635,49,Yashodhara,Devi,yashodhara.devi@retailmart.com,Data Analyst,1,2023-03-09,137699
1636,142,Qabil,Chhabra,qabil.chhabra@retailmart.com,Store Manager,2,2025-03-28,146651
1637,121,Gaurang,Sridhar,gaurang.sridhar@retailmart.com,Customer Service Rep,5,2024-12-06,21688
1638,195,Aradhana,Brar,aradhana.brar@retailmart.com,Finance Executive,8,2022-01-16,55519
1639,74,Tanvi,Chanda,tanvi.chanda@retailmart.com,Data Engineer,1,2024-07-10,217515
1640,169,Sathvik,Barman,sathvik.barman@retailmart.com,Customer Service Rep,4,2025-11-18,22901
1641,196,Edhitha,De,edhitha.de@retailmart.com,Data Engineer,8,2024-12-18,100671
1642,190,Vrinda,Manne,vrinda.manne@retailmart.com,Data Analyst,6,2024-07-29,138899
1643,170,Radha,Walia,radha.walia@retailmart.com,Cashier,6,2024-09-20,16290
1644,136,Gunbir,Majumdar,gunbir.majumdar@retailmart.com,Cashier,9,2022-12-24,22660
1645,52,Charita,Rana,charita.rana@retailmart.com,Visual Merchandiser,1,2024-06-29,51890
1646,18,Aachal,Dugar,aachal.dugar@retailmart.com,Store Associate,9,2025-09-25,17320
1647,47,Qushi,Loke,qushi.loke@retailmart.com,Visual Merchandiser,6,2022-07-23,46769
1648,95,Amol,Baral,amol.baral@retailmart.com,Store Associate,3,2023-11-18,29096
1649,193,Yashvi,Pathak,yashvi.pathak@retailmart.com,Customer Service Rep,1,2024-01-26,38847
1650,37,Gagan,Bumb,gagan.bumb@retailmart.com,Regional Manager,10,2024-03-12,149928
1651,81,Vamakshi,Loke,vamakshi.loke@retailmart.com,Logistics Coordinator,7,2025-10-16,35065
1652,172,Inaya,Mall,inaya.mall@retailmart.com,Data Engineer,7,2025-07-01,193378
1653,12,Isha,Vohra,isha.vohra@retailmart.com,Cashier,4,2025-10-08,19411
1654,143,Aishani,Dugar,aishani.dugar@retailmart.com,Finance Executive,7,2025-04-20,52124
1655,6,Shravya,Om,shravya.om@retailmart.com,Store Associate,1,2025-07-02,22441
1656,87,Nimrat,Hayre,nimrat.hayre@retailmart.com,Visual Merchandiser,2,2025-11-19,42694
1657,178,Chakradhar,Vaidya,chakradhar.vaidya@retailmart.com,Data Analyst,2,2025-07-09,85445
1658,123,Anika,Contractor,anika.contractor@retailmart.com,Assistant Manager,10,2025-06-19,64156
1659,87,Frederick,Oommen,frederick.oommen@retailmart.com,Logistics Coordinator,5,2025-06-28,69276
1660,108,Michael,Savant,michael.savant@retailmart.com,Visual Merchandiser,9,2023-04-11,48958
1661,89,Ubika,Divan,ubika.divan@retailmart.com,Customer Service Rep,1,2025-04-11,23482
1662,174,Nirja,Sodhi,nirja.sodhi@retailmart.com,Security Supervisor,7,2025-06-29,34629
1663,135,Chaman,Goel,chaman.goel@retailmart.com,Regional Manager,5,2025-06-30,237416
1664,79,Lakshmi,Vaidya,lakshmi.vaidya@retailmart.com,HR Executive,4,2024-09-23,63810
1665,22,Ekaraj,Garde,ekaraj.garde@retailmart.com,Marketing Associate,5,2024-05-08,27182
1666,148,Agastya,Ramachandran,agastya.ramachandran@retailmart.com,Data Engineer,2,2022-03-16,133260
1667,86,Chandani,Sheth,chandani.sheth@retailmart.com,Store Associate,3,2025-09-12,20909
1668,19,Ekavir,Venkatesh,ekavir.venkatesh@retailmart.com,Visual Merchandiser,10,2025-08-01,58098
1669,133,Janaki,Varughese,janaki.varughese@retailmart.com,HR Executive,8,2025-12-15,41039
1670,45,Luke,Dhar,luke.dhar@retailmart.com,Inventory Clerk,8,2024-10-12,20135
1671,23,Radha,Jain,radha.jain@retailmart.com,HR Executive,6,2025-06-04,35507
1672,110,Anusha,Yogi,anusha.yogi@retailmart.com,Sales Executive,6,2024-07-15,39039
1673,65,Ladli,Shetty,ladli.shetty@retailmart.com,Assistant Manager,10,2024-07-09,87671
1674,35,Vedhika,Chawla,vedhika.chawla@retailmart.com,Logistics Coordinator,9,2024-02-07,52616
1675,157,Vihaan,Balasubramanian,vihaan.balasubramanian@retailmart.com,Customer Service Rep,5,2026-01-22,31556
1676,120,Liam,Chhabra,liam.chhabra@retailmart.com,Customer Service Rep,10,2024-01-04,28852
1677,130,Ladli,Bali,ladli.bali@retailmart.com,Customer Service Rep,9,2024-08-07,32439
1678,139,Varsha,Keer,varsha.keer@retailmart.com,Sales Executive,5,2025-04-04,29492
1679,164,Imaran,Bahl,imaran.bahl@retailmart.com,Store Associate,7,2023-09-13,17645
1680,89,Nachiket,Narula,nachiket.narula@retailmart.com,Cashier,4,2025-06-01,24282
1681,64,Samar,Wali,samar.wali@retailmart.com,Store Manager,2,2026-02-08,82651
1682,113,Umang,Basu,umang.basu@retailmart.com,Sales Executive,10,2025-11-18,44556
1683,147,Zayan,Mannan,zayan.mannan@retailmart.com,Store Associate,1,2025-01-08,19766
1684,123,Ojas,Raj,ojas.raj@retailmart.com,Store Associate,7,2025-02-20,15345
1685,178,Sanya,Warrior,sanya.warrior@retailmart.com,Inventory Clerk,1,2024-04-08,22032
1686,185,Onkar,Ganesan,onkar.ganesan@retailmart.com,Store Associate,6,2024-01-22,29057
1687,80,Yatan,Balan,yatan.balan@retailmart.com,Maintenance Staff,3,2024-07-03,16679
1688,189,Avni,Krishna,avni.krishna@retailmart.com,Cashier,6,2022-10-14,19738
1689,189,Advay,Chopra,advay.chopra@retailmart.com,HR Executive,9,2024-12-19,39496
1690,136,Samesh,Dhillon,samesh.dhillon@retailmart.com,Regional Manager,7,2024-06-08,167565
1691,91,Jai,Patil,jai.patil@retailmart.com,Visual Merchandiser,10,2025-04-17,57589
1692,100,Zinal,Dalal,zinal.dalal@retailmart.com,Logistics Coordinator,2,2025-02-07,57176
1693,163,Arjun,Kohli,arjun.kohli@retailmart.com,Regional Manager,7,2025-11-22,236491
1694,137,Ucchal,Prakash,ucchal.prakash@retailmart.com,Visual Merchandiser,8,2025-03-08,58812
1695,100,Oscar,Walla,oscar.walla@retailmart.com,Data Analyst,10,2026-02-14,83151
1696,170,Mekhala,Lanka,mekhala.lanka@retailmart.com,Customer Service Rep,2,2025-06-11,40399
